ID,Year,District,District_Id,Usage_Type,Count,Using_Count,Amount
1854,2017,ESENLER,2016,TİCARİ,11629,9875,117959228.0
1855,2017,ESENLER,2016,SANAYİ TESİSLERİ,766,766,117959228.0
1856,2017,ESENLER,2016,RESMİ KURUM,3374,2692,117959228.0
1857,2017,ESENLER,2016,MESKEN,135148,134537,117959228.0
1858,2017,ESENLER,2016,İBADETHANE,82,81,117959228.0
1859,2017,ESENLER,2016,HAYIR KURUMU VE MÜZE,141,139,117959228.0
1861,2017,ESENYURT,2053,TİCARİ,35013,25527,371901713.0
1862,2017,ESENYURT,2053,SANAYİ TESİSLERİ,4748,4748,371901713.0
1863,2017,ESENYURT,2053,RESMİ KURUM,3219,2988,371901713.0
1864,2017,ESENYURT,2053,MESKEN,349472,335846,371901713.0
1865,2017,ESENYURT,2053,İBADETHANE,166,127,371901713.0
1866,2017,ESENYURT,2053,HAYIR KURUMU VE MÜZE,168,169,371901713.0
1867,2017,EYÜPSULTAN,1325,DİĞER,83,31,162115033.0
1868,2017,EYÜPSULTAN,1325,TİCARİ,11886,10331,162115033.0
1869,2017,EYÜPSULTAN,1325,SANAYİ TESİSLERİ,229,229,162115033.0
1870,2017,EYÜPSULTAN,1325,RESMİ KURUM,4147,3888,162115033.0
1871,2017,EYÜPSULTAN,1325,MESKEN,145385,142289,162115033.0
1872,2017,EYÜPSULTAN,1325,İBADETHANE,143,147,162115033.0
1873,2017,EYÜPSULTAN,1325,HAYIR KURUMU VE MÜZE,297,295,162115033.0
1874,2017,FATİH,1327,YABANCI TEMSİLCİLİK,20,20,170948031.0
1875,2017,FATİH,1327,TİCARİ,38592,36623,170948031.0
1876,2017,FATİH,1327,SANAYİ TESİSLERİ,184,184,170948031.0
1877,2017,FATİH,1327,RESMİ KURUM,18731,15245,170948031.0
1878,2017,FATİH,1327,MESKEN,143667,141044,170948031.0
1879,2017,FATİH,1327,İBADETHANE,738,717,170948031.0
1880,2017,FATİH,1327,HAYIR KURUMU VE MÜZE,894,839,170948031.0
1881,2017,GAZİOSMANPAŞA,1336,TİCARİ,10901,9676,157551916.0
1882,2017,GAZİOSMANPAŞA,1336,SANAYİ TESİSLERİ,109,109,157551916.0
1883,2017,GAZİOSMANPAŞA,1336,RESMİ KURUM,1915,184,157551916.0
1884,2017,GAZİOSMANPAŞA,1336,MESKEN,155852,154082,157551916.0
1885,2017,GAZİOSMANPAŞA,1336,İBADETHANE,182,174,157551916.0
1886,2017,GAZİOSMANPAŞA,1336,HAYIR KURUMU VE MÜZE,257,257,157551916.0
1887,2017,GÜNGÖREN,2010,TİCARİ,15843,14329,104530303.0
1888,2017,GÜNGÖREN,2010,SANAYİ TESİSLERİ,637,637,104530303.0
1889,2017,GÜNGÖREN,2010,RESMİ KURUM,1631,1599,104530303.0
1890,2017,GÜNGÖREN,2010,MESKEN,97971,96957,104530303.0
1891,2017,GÜNGÖREN,2010,İBADETHANE,213,205,104530303.0
1892,2017,GÜNGÖREN,2010,HAYIR KURUMU VE MÜZE,73,73,104530303.0
1893,2017,KADIKÖY,1421,TİCARİ,31695,28899,293328678.0
1894,2017,KADIKÖY,1421,SANAYİ TESİSLERİ,42,42,293328678.0
1895,2017,KADIKÖY,1421,RESMİ KURUM,8615,8453,293328678.0
1896,2017,KADIKÖY,1421,MESKEN,259619,244007,293328678.0
1897,2017,KADIKÖY,1421,İBADETHANE,270,251,293328678.0
1898,2017,KADIKÖY,1421,HAYIR KURUMU VE MÜZE,226,222,293328678.0
1899,2017,KAĞITHANE,1810,YABANCI TEMSİLCİLİK,8,8,160546377.0
1900,2017,KAĞITHANE,1810,TİCARİ,19064,171,160546377.0
1901,2017,KAĞITHANE,1810,SANAYİ TESİSLERİ,15,15,160546377.0
1902,2017,KAĞITHANE,1810,RESMİ KURUM,2655,2593,160546377.0
1903,2017,KAĞITHANE,1810,MESKEN,162753,159045,160546377.0
1904,2017,KAĞITHANE,1810,İBADETHANE,299,297,160546377.0
1905,2017,KAĞITHANE,1810,HAYIR KURUMU VE MÜZE,112,112,160546377.0
1906,2017,KARTAL,1449,TİCARİ,15594,13827,178300323.0
1907,2017,KARTAL,1449,SANAYİ TESİSLERİ,138,138,178300323.0
1908,2017,KARTAL,1449,RESMİ KURUM,10259,9853,178300323.0
1909,2017,KARTAL,1449,MESKEN,185861,181444,178300323.0
1910,2017,KARTAL,1449,İBADETHANE,208,183,178300323.0
1911,2017,KARTAL,1449,HAYIR KURUMU VE MÜZE,263,263,178300323.0
1913,2017,KÜÇÜKÇEKMECE,1823,TİCARİ,2059,17954,287029541.0
1914,2017,KÜÇÜKÇEKMECE,1823,SANAYİ TESİSLERİ,376,376,287029541.0
1915,2017,KÜÇÜKÇEKMECE,1823,RESMİ KURUM,7482,7405,287029541.0
1916,2017,KÜÇÜKÇEKMECE,1823,MESKEN,273772,270695,287029541.0
1917,2017,KÜÇÜKÇEKMECE,1823,İBADETHANE,216,212,287029541.0
1918,2017,KÜÇÜKÇEKMECE,1823,HAYIR KURUMU VE MÜZE,344,334,287029541.0
1920,2017,MALTEPE,2012,TİCARİ,19294,17511,201329830.0
1921,2017,MALTEPE,2012,SANAYİ TESİSLERİ,3,3,201329830.0
1922,2017,MALTEPE,2012,RESMİ KURUM,6796,6652,201329830.0
1923,2017,MALTEPE,2012,MESKEN,201965,196969,201329830.0
1924,2017,MALTEPE,2012,İBADETHANE,225,214,201329830.0
1925,2017,MALTEPE,2012,HAYIR KURUMU VE MÜZE,212,212,201329830.0
1926,2017,PENDİK,1835,TİCARİ,32136,27487,310520264.0
1927,2017,PENDİK,1835,SANAYİ TESİSLERİ,220,219,310520264.0
1928,2017,PENDİK,1835,RESMİ KURUM,7917,7523,310520264.0
1929,2017,PENDİK,1835,MESKEN,252802,246867,310520264.0
1930,2017,PENDİK,1835,İBADETHANE,225,210,310520264.0
1931,2017,PENDİK,1835,HAYIR KURUMU VE MÜZE,160,158,310520264.0
1932,2017,SANCAKTEPE,2054,TİCARİ,14104,11653,144138636.0
1933,2017,SANCAKTEPE,2054,SANAYİ TESİSLERİ,378,378,144138636.0
1934,2017,SANCAKTEPE,2054,RESMİ KURUM,2529,2366,144138636.0
1935,2017,SANCAKTEPE,2054,MESKEN,146871,142672,144138636.0
1936,2017,SANCAKTEPE,2054,İBADETHANE,176,168,144138636.0
1937,2017,SANCAKTEPE,2054,HAYIR KURUMU VE MÜZE,69,69,144138636.0
1938,2017,SARIYER,1604,YABANCI TEMSİLCİLİK,193,193,209908907.0
1939,2017,SARIYER,1604,TİCARİ,24947,22947,209908907.0
1940,2017,SARIYER,1604,SANAYİ TESİSLERİ,1033,1033,209908907.0
1941,2017,SARIYER,1604,RESMİ KURUM,11032,10652,209908907.0
1942,2017,SARIYER,1604,MESKEN,14874,143257,209908907.0
1943,2017,SARIYER,1604,İBADETHANE,197,190,209908907.0
1944,2017,SARIYER,1604,HAYIR KURUMU VE MÜZE,139,138,209908907.0
1945,2017,SİLİVRİ,1622,TİCARİ,10086,8948,105255923.0
1946,2017,SİLİVRİ,1622,SANAYİ TESİSLERİ,493,493,105255923.0
1947,2017,SİLİVRİ,1622,RESMİ KURUM,7034,7076,105255923.0
1948,2017,SİLİVRİ,1622,MESKEN,84719,7826,105255923.0
1949,2017,SİLİVRİ,1622,İBADETHANE,58,56,105255923.0
1950,2017,SULTANBEYLİ,2014,TİCARİ,8948,5998,83697318.0
1951,2017,SULTANBEYLİ,2014,SANAYİ TESİSLERİ,24,24,83697318.0
1952,2017,SULTANBEYLİ,2014,RESMİ KURUM,2075,198,83697318.0
1953,2017,SULTANBEYLİ,2014,MESKEN,91136,88986,83697318.0
1954,2017,SULTANBEYLİ,2014,İBADETHANE,223,208,83697318.0
1955,2017,SULTANBEYLİ,2014,HAYIR KURUMU VE MÜZE,17,16,83697318.0
1956,2017,SULTANGAZİ,2055,TİCARİ,11383,8475,150919584.0
1957,2017,SULTANGAZİ,2055,SANAYİ TESİSLERİ,149,149,150919584.0
1958,2017,SULTANGAZİ,2055,RESMİ KURUM,2869,2712,150919584.0
1959,2017,SULTANGAZİ,2055,MESKEN,158745,156804,150919584.0
1960,2017,SULTANGAZİ,2055,İBADETHANE,146,131,150919584.0
1961,2017,SULTANGAZİ,2055,HAYIR KURUMU VE MÜZE,120,115,150919584.0
1962,2017,ŞİLE,1659,TİCARİ,2634,2151,21135436.0
1963,2017,ŞİLE,1659,SANAYİ TESİSLERİ,3,3,21135436.0
1964,2017,ŞİLE,1659,RESMİ KURUM,1119,941,21135436.0
1965,2017,ŞİLE,1659,MESKEN,21623,20324,21135436.0
1966,2017,ŞİLE,1659,İBADETHANE,41,37,21135436.0
1967,2017,ŞİLE,1659,HAYIR KURUMU VE MÜZE,11,10,21135436.0
1968,2017,ŞİŞLİ,1663,YABANCI TEMSİLCİLİK,114,114,184471256.0
1969,2017,ŞİŞLİ,1663,TİCARİ,48171,43068,184471256.0
1970,2017,ŞİŞLİ,1663,SANAYİ TESİSLERİ,260,260,184471256.0
1971,2017,ŞİŞLİ,1663,RESMİ KURUM,9188,9133,184471256.0
1972,2017,ŞİŞLİ,1663,MESKEN,133158,130024,184471256.0
1973,2017,ŞİŞLİ,1663,İBADETHANE,156,148,184471256.0
1974,2017,ŞİŞLİ,1663,HAYIR KURUMU VE MÜZE,337,336,184471256.0
1976,2017,TUZLA,2015,TİCARİ,26087,17826,220130356.0
1977,2017,TUZLA,2015,SANAYİ TESİSLERİ,717,717,220130356.0
1978,2017,TUZLA,2015,RESMİ KURUM,5609,5488,220130356.0
1979,2017,TUZLA,2015,MESKEN,103052,97962,220130356.0
1980,2017,TUZLA,2015,İBADETHANE,115,112,220130356.0
1981,2017,TUZLA,2015,HAYIR KURUMU VE MÜZE,32,32,220130356.0
1983,2017,ÜMRANİYE,1852,TİCARİ,40873,33423,283853909.0
1984,2017,ÜMRANİYE,1852,SANAYİ TESİSLERİ,641,641,283853909.0
1985,2017,ÜMRANİYE,1852,RESMİ KURUM,4276,4142,283853909.0
1986,2017,ÜMRANİYE,1852,MESKEN,251302,24631,283853909.0
1987,2017,ÜMRANİYE,1852,İBADETHANE,316,304,283853909.0
1988,2017,ÜMRANİYE,1852,HAYIR KURUMU VE MÜZE,233,219,283853909.0
1989,2017,ÜSKÜDAR,1708,TİCARİ,24594,22101,254095286.0
1990,2017,ÜSKÜDAR,1708,SANAYİ TESİSLERİ,2,2,254095286.0
1991,2017,ÜSKÜDAR,1708,RESMİ KURUM,9211,8828,254095286.0
1992,2017,ÜSKÜDAR,1708,MESKEN,20742,201002,254095286.0
1993,2017,ÜSKÜDAR,1708,İBADETHANE,404,375,254095286.0
1994,2017,ÜSKÜDAR,1708,HAYIR KURUMU VE MÜZE,469,460,254095286.0
1995,2017,ZEYTİNBURNU,1739,TİCARİ,16093,14498,112370787.0
1996,2017,ZEYTİNBURNU,1739,SANAYİ TESİSLERİ,89,89,112370787.0
1997,2017,ZEYTİNBURNU,1739,RESMİ KURUM,4869,4349,112370787.0
1998,2017,ZEYTİNBURNU,1739,MESKEN,91864,8915,112370787.0
1999,2017,ZEYTİNBURNU,1739,İBADETHANE,95,95,112370787.0
2000,2017,ZEYTİNBURNU,1739,HAYIR KURUMU VE MÜZE,163,92,112370787.0
2001,2018,ADALAR,1103,YABANCI TEMSİLCİLİK,7,7,6321146.0
2002,2018,ADALAR,1103,TİCARİ,756,733,6321146.0
2003,2018,ADALAR,1103,RESMİ KURUM,357,350,6321146.0
2004,2018,ADALAR,1103,MESKEN,8456,8298,6321146.0
2005,2018,ADALAR,1103,İBADETHANE,9,8,6321146.0
2006,2018,ADALAR,1103,HAYIR KURUMU VE MÜZE,24,24,6321146.0
2007,2018,ARNAVUTKÖY,2048,TİCARİ,3162,28458,143578639.0
2008,2018,ARNAVUTKÖY,2048,SANAYİ TESİSLERİ,1693,1596,143578639.0
2009,2018,ARNAVUTKÖY,2048,RESMİ KURUM,2307,2187,143578639.0
2010,2018,ARNAVUTKÖY,2048,MESKEN,90872,87417,143578639.0
2011,2018,ARNAVUTKÖY,2048,İBADETHANE,119,107,143578639.0
2012,2018,ARNAVUTKÖY,2048,HAYIR KURUMU VE MÜZE,61,52,143578639.0
2013,2018,ATAŞEHİR,2049,TİCARİ,27209,24029,178414578.0
2014,2018,ATAŞEHİR,2049,SANAYİ TESİSLERİ,93,93,178414578.0
2015,2018,ATAŞEHİR,2049,RESMİ KURUM,3184,3136,178414578.0
2016,2018,ATAŞEHİR,2049,MESKEN,162043,159459,178414578.0
2017,2018,ATAŞEHİR,2049,İBADETHANE,156,146,178414578.0
2018,2018,ATAŞEHİR,2049,HAYIR KURUMU VE MÜZE,77,44,178414578.0
2019,2018,AVCILAR,2003,TİCARİ,14708,12434,167395949.0
2020,2018,AVCILAR,2003,SANAYİ TESİSLERİ,2183,2183,167395949.0
2021,2018,AVCILAR,2003,RESMİ KURUM,571,561,167395949.0
2022,2018,AVCILAR,2003,MESKEN,152452,150035,167395949.0
2023,2018,AVCILAR,2003,İBADETHANE,38,37,167395949.0
2024,2018,AVCILAR,2003,HAYIR KURUMU VE MÜZE,128,124,167395949.0
2025,2018,BAĞCILAR,2004,TİCARİ,31869,26869,225934788.0
2026,2018,BAĞCILAR,2004,SANAYİ TESİSLERİ,891,891,225934788.0
2027,2018,BAĞCILAR,2004,RESMİ KURUM,5755,5734,225934788.0
2028,2018,BAĞCILAR,2004,MESKEN,228188,223451,225934788.0
2029,2018,BAĞCILAR,2004,İBADETHANE,190,185,225934788.0
2030,2018,BAĞCILAR,2004,HAYIR KURUMU VE MÜZE,188,184,225934788.0
2031,2018,BAHÇELİEVLER,2005,TİCARİ,27152,24265,213277179.0
2032,2018,BAHÇELİEVLER,2005,SANAYİ TESİSLERİ,1139,1139,213277179.0
2033,2018,BAHÇELİEVLER,2005,RESMİ KURUM,4823,4716,213277179.0
2034,2018,BAHÇELİEVLER,2005,MESKEN,205841,203372,213277179.0
2035,2018,BAHÇELİEVLER,2005,İBADETHANE,304,300,213277179.0
2036,2018,BAHÇELİEVLER,2005,HAYIR KURUMU VE MÜZE,228,225,213277179.0
2037,2018,BAKIRKÖY,1166,YABANCI TEMSİLCİLİK,8,7,191694686.0
2038,2018,BAKIRKÖY,1166,TİCARİ,25376,23883,191694686.0
2039,2018,BAKIRKÖY,1166,SANAYİ TESİSLERİ,231,231,191694686.0
2040,2018,BAKIRKÖY,1166,RESMİ KURUM,9755,9551,191694686.0
2041,2018,BAKIRKÖY,1166,MESKEN,102096,100727,191694686.0
2042,2018,BAKIRKÖY,1166,İBADETHANE,206,196,191694686.0
2043,2018,BAKIRKÖY,1166,HAYIR KURUMU VE MÜZE,148,135,191694686.0
2045,2018,BAŞAKŞEHİR,2050,TİCARİ,39292,19188,169213153.0
2046,2018,BAŞAKŞEHİR,2050,SANAYİ TESİSLERİ,885,885,169213153.0
2047,2018,BAŞAKŞEHİR,2050,RESMİ KURUM,305,2936,169213153.0
2048,2018,BAŞAKŞEHİR,2050,MESKEN,135195,132054,169213153.0
2049,2018,BAŞAKŞEHİR,2050,İBADETHANE,131,120,169213153.0
2050,2018,BAŞAKŞEHİR,2050,HAYIR KURUMU VE MÜZE,99,99,169213153.0
2052,2018,BAYRAMPAŞA,1886,TİCARİ,18506,15069,94761082.0
2053,2018,BAYRAMPAŞA,1886,SANAYİ TESİSLERİ,264,264,94761082.0
2054,2018,BAYRAMPAŞA,1886,RESMİ KURUM,2762,2736,94761082.0
2055,2018,BAYRAMPAŞA,1886,MESKEN,94267,93306,94761082.0
2056,2018,BAYRAMPAŞA,1886,İBADETHANE,280,274,94761082.0
2057,2018,BAYRAMPAŞA,1886,HAYIR KURUMU VE MÜZE,87,86,94761082.0
2058,2018,BEŞİKTAŞ,1183,YABANCI TEMSİLCİLİK,179,179,168435120.0
2059,2018,BEŞİKTAŞ,1183,TİCARİ,28618,26106,168435120.0
2060,2018,BEŞİKTAŞ,1183,SANAYİ TESİSLERİ,2682,2682,168435120.0
2061,2018,BEŞİKTAŞ,1183,RESMİ KURUM,12669,11438,168435120.0
2062,2018,BEŞİKTAŞ,1183,MESKEN,94895,91793,168435120.0
2063,2018,BEŞİKTAŞ,1183,İBADETHANE,122,120,168435120.0
2064,2018,BEŞİKTAŞ,1183,HAYIR KURUMU VE MÜZE,94,94,168435120.0
2065,2018,BEYKOZ,1185,TİCARİ,10697,9695,113690551.0
2066,2018,BEYKOZ,1185,SANAYİ TESİSLERİ,228,228,113690551.0
2067,2018,BEYKOZ,1185,RESMİ KURUM,3301,3142,113690551.0
2068,2018,BEYKOZ,1185,MESKEN,92624,88237,113690551.0
2069,2018,BEYKOZ,1185,İBADETHANE,211,210,113690551.0
2070,2018,BEYKOZ,1185,HAYIR KURUMU VE MÜZE,16,16,113690551.0
2072,2018,BEYLİKDÜZÜ,2051,TİCARİ,15131,12765,165680990.0
2073,2018,BEYLİKDÜZÜ,2051,SANAYİ TESİSLERİ,457,457,165680990.0
2074,2018,BEYLİKDÜZÜ,2051,RESMİ KURUM,2585,2504,165680990.0
2075,2018,BEYLİKDÜZÜ,2051,MESKEN,137838,134605,165680990.0
2076,2018,BEYLİKDÜZÜ,2051,İBADETHANE,88,82,165680990.0
2077,2018,BEYLİKDÜZÜ,2051,HAYIR KURUMU VE MÜZE,100,96,165680990.0
2079,2018,BEYOĞLU,1186,YABANCI TEMSİLCİLİK,475,475,101868413.0
2080,2018,BEYOĞLU,1186,TİCARİ,27473,25943,101868413.0
2081,2018,BEYOĞLU,1186,SANAYİ TESİSLERİ,347,347,101868413.0
2082,2018,BEYOĞLU,1186,RESMİ KURUM,3735,3666,101868413.0
2083,2018,BEYOĞLU,1186,MESKEN,79668,78118,101868413.0
2084,2018,BEYOĞLU,1186,İBADETHANE,181,178,101868413.0
2085,2018,BEYOĞLU,1186,HAYIR KURUMU VE MÜZE,240,238,101868413.0
2086,2018,BÜYÜKÇEKMECE,1782,TİCARİ,12648,9921,111002748.0
2087,2018,BÜYÜKÇEKMECE,1782,SANAYİ TESİSLERİ,58,58,111002748.0
2088,2018,BÜYÜKÇEKMECE,1782,RESMİ KURUM,2674,2614,111002748.0
2089,2018,BÜYÜKÇEKMECE,1782,MESKEN,116142,109701,111002748.0
2090,2018,BÜYÜKÇEKMECE,1782,İBADETHANE,86,81,111002748.0
2091,2018,BÜYÜKÇEKMECE,1782,HAYIR KURUMU VE MÜZE,103,99,111002748.0
2092,2018,ÇATALCA,1237,TİCARİ,2864,1983,25354608.0
2093,2018,ÇATALCA,1237,SANAYİ TESİSLERİ,93,93,25354608.0
2094,2018,ÇATALCA,1237,RESMİ KURUM,721,702,25354608.0
2095,2018,ÇATALCA,1237,MESKEN,23141,22155,25354608.0
2096,2018,ÇATALCA,1237,İBADETHANE,32,32,25354608.0
2097,2018,ÇATALCA,1237,HAYIR KURUMU VE MÜZE,27,6,25354608.0
2098,2018,ÇEKMEKÖY,2052,TİCARİ,9444,7656,100293646.0
2099,2018,ÇEKMEKÖY,2052,SANAYİ TESİSLERİ,121,121,100293646.0
2100,2018,ÇEKMEKÖY,2052,RESMİ KURUM,2654,2631,100293646.0
2101,2018,ÇEKMEKÖY,2052,MESKEN,101823,97305,100293646.0
2102,2018,ÇEKMEKÖY,2052,İBADETHANE,98,80,100293646.0
2103,2018,ÇEKMEKÖY,2052,HAYIR KURUMU VE MÜZE,33,33,100293646.0
2104,2018,ESENLER,2016,TİCARİ,11629,9875,117187054.0
2105,2018,ESENLER,2016,SANAYİ TESİSLERİ,766,766,117187054.0
2106,2018,ESENLER,2016,RESMİ KURUM,3374,2692,117187054.0
2107,2018,ESENLER,2016,MESKEN,135148,134537,117187054.0
2108,2018,ESENLER,2016,İBADETHANE,82,81,117187054.0
2109,2018,ESENLER,2016,HAYIR KURUMU VE MÜZE,141,139,117187054.0
2111,2018,ESENYURT,2053,TİCARİ,35013,25527,395911554.0
2112,2018,ESENYURT,2053,SANAYİ TESİSLERİ,4748,4748,395911554.0
2113,2018,ESENYURT,2053,RESMİ KURUM,3219,2988,395911554.0
2114,2018,ESENYURT,2053,MESKEN,349472,335846,395911554.0
2115,2018,ESENYURT,2053,İBADETHANE,166,127,395911554.0
2116,2018,ESENYURT,2053,HAYIR KURUMU VE MÜZE,168,169,395911554.0
2117,2018,EYÜPSULTAN,1325,DİĞER,83,31,163347081.0
2118,2018,EYÜPSULTAN,1325,TİCARİ,11886,10331,163347081.0
2119,2018,EYÜPSULTAN,1325,SANAYİ TESİSLERİ,229,229,163347081.0
2120,2018,EYÜPSULTAN,1325,RESMİ KURUM,4147,3888,163347081.0
2121,2018,EYÜPSULTAN,1325,MESKEN,145385,142289,163347081.0
2122,2018,EYÜPSULTAN,1325,İBADETHANE,143,147,163347081.0
2123,2018,EYÜPSULTAN,1325,HAYIR KURUMU VE MÜZE,297,295,163347081.0
2124,2018,FATİH,1327,YABANCI TEMSİLCİLİK,20,20,167075217.0
2125,2018,FATİH,1327,TİCARİ,38592,36623,167075217.0
2126,2018,FATİH,1327,SANAYİ TESİSLERİ,184,184,167075217.0
2127,2018,FATİH,1327,RESMİ KURUM,18731,15245,167075217.0
2128,2018,FATİH,1327,MESKEN,143667,141044,167075217.0
2129,2018,FATİH,1327,İBADETHANE,738,717,167075217.0
2130,2018,FATİH,1327,HAYIR KURUMU VE MÜZE,894,839,167075217.0
2131,2018,GAZİOSMANPAŞA,1336,TİCARİ,10901,9676,153323120.0
2132,2018,GAZİOSMANPAŞA,1336,SANAYİ TESİSLERİ,109,109,153323120.0
2133,2018,GAZİOSMANPAŞA,1336,RESMİ KURUM,1915,184,153323120.0
2134,2018,GAZİOSMANPAŞA,1336,MESKEN,155852,154082,153323120.0
2135,2018,GAZİOSMANPAŞA,1336,İBADETHANE,182,174,153323120.0
2136,2018,GAZİOSMANPAŞA,1336,HAYIR KURUMU VE MÜZE,257,257,153323120.0
2137,2018,GÜNGÖREN,2010,TİCARİ,15843,14329,103413204.0
2138,2018,GÜNGÖREN,2010,SANAYİ TESİSLERİ,637,637,103413204.0
2139,2018,GÜNGÖREN,2010,RESMİ KURUM,1631,1599,103413204.0
2140,2018,GÜNGÖREN,2010,MESKEN,97971,96957,103413204.0
2141,2018,GÜNGÖREN,2010,İBADETHANE,213,205,103413204.0
2142,2018,GÜNGÖREN,2010,HAYIR KURUMU VE MÜZE,73,73,103413204.0
2143,2018,KADIKÖY,1421,TİCARİ,31695,28899,281536166.0
2144,2018,KADIKÖY,1421,SANAYİ TESİSLERİ,42,42,281536166.0
2145,2018,KADIKÖY,1421,RESMİ KURUM,8615,8453,281536166.0
2146,2018,KADIKÖY,1421,MESKEN,259619,244007,281536166.0
2147,2018,KADIKÖY,1421,İBADETHANE,270,251,281536166.0
2148,2018,KADIKÖY,1421,HAYIR KURUMU VE MÜZE,226,222,281536166.0
2149,2018,KAĞITHANE,1810,YABANCI TEMSİLCİLİK,8,8,156482522.0
2150,2018,KAĞITHANE,1810,TİCARİ,19064,171,156482522.0
2151,2018,KAĞITHANE,1810,SANAYİ TESİSLERİ,15,15,156482522.0
2152,2018,KAĞITHANE,1810,RESMİ KURUM,2655,2593,156482522.0
2153,2018,KAĞITHANE,1810,MESKEN,162753,159045,156482522.0
2154,2018,KAĞITHANE,1810,İBADETHANE,299,297,156482522.0
2155,2018,KAĞITHANE,1810,HAYIR KURUMU VE MÜZE,112,112,156482522.0
2156,2018,KARTAL,1449,TİCARİ,15594,13827,170995947.0
2157,2018,KARTAL,1449,SANAYİ TESİSLERİ,138,138,170995947.0
2158,2018,KARTAL,1449,RESMİ KURUM,10259,9853,170995947.0
2159,2018,KARTAL,1449,MESKEN,185861,181444,170995947.0
2160,2018,KARTAL,1449,İBADETHANE,208,183,170995947.0
2161,2018,KARTAL,1449,HAYIR KURUMU VE MÜZE,263,263,170995947.0
2163,2018,KÜÇÜKÇEKMECE,1823,TİCARİ,2059,17954,287017028.0
2164,2018,KÜÇÜKÇEKMECE,1823,SANAYİ TESİSLERİ,376,376,287017028.0
2165,2018,KÜÇÜKÇEKMECE,1823,RESMİ KURUM,7482,7405,287017028.0
2166,2018,KÜÇÜKÇEKMECE,1823,MESKEN,273772,270695,287017028.0
2167,2018,KÜÇÜKÇEKMECE,1823,İBADETHANE,216,212,287017028.0
2168,2018,KÜÇÜKÇEKMECE,1823,HAYIR KURUMU VE MÜZE,344,334,287017028.0
2170,2018,MALTEPE,2012,TİCARİ,19294,17511,191051992.0
2171,2018,MALTEPE,2012,SANAYİ TESİSLERİ,3,3,191051992.0
2172,2018,MALTEPE,2012,RESMİ KURUM,6796,6652,191051992.0
2173,2018,MALTEPE,2012,MESKEN,201965,196969,191051992.0
2174,2018,MALTEPE,2012,İBADETHANE,225,214,191051992.0
2175,2018,MALTEPE,2012,HAYIR KURUMU VE MÜZE,212,212,191051992.0
2176,2018,PENDİK,1835,TİCARİ,32136,27487,306542298.0
2177,2018,PENDİK,1835,SANAYİ TESİSLERİ,220,219,306542298.0
2178,2018,PENDİK,1835,RESMİ KURUM,7917,7523,306542298.0
2179,2018,PENDİK,1835,MESKEN,252802,246867,306542298.0
2180,2018,PENDİK,1835,İBADETHANE,225,210,306542298.0
2181,2018,PENDİK,1835,HAYIR KURUMU VE MÜZE,160,158,306542298.0
2182,2018,SANCAKTEPE,2054,TİCARİ,14104,11653,148785412.0
2183,2018,SANCAKTEPE,2054,SANAYİ TESİSLERİ,378,378,148785412.0
2184,2018,SANCAKTEPE,2054,RESMİ KURUM,2529,2366,148785412.0
2185,2018,SANCAKTEPE,2054,MESKEN,146871,142672,148785412.0
2186,2018,SANCAKTEPE,2054,İBADETHANE,176,168,148785412.0
2187,2018,SANCAKTEPE,2054,HAYIR KURUMU VE MÜZE,69,69,148785412.0
2188,2018,SARIYER,1604,YABANCI TEMSİLCİLİK,193,193,205317345.0
2189,2018,SARIYER,1604,TİCARİ,24947,22947,205317345.0
2190,2018,SARIYER,1604,SANAYİ TESİSLERİ,1033,1033,205317345.0
2191,2018,SARIYER,1604,RESMİ KURUM,11032,10652,205317345.0
2192,2018,SARIYER,1604,MESKEN,14874,143257,205317345.0
2193,2018,SARIYER,1604,İBADETHANE,197,190,205317345.0
2194,2018,SARIYER,1604,HAYIR KURUMU VE MÜZE,139,138,205317345.0
2195,2018,SİLİVRİ,1622,TİCARİ,10086,8948,112671730.0
2196,2018,SİLİVRİ,1622,SANAYİ TESİSLERİ,493,493,112671730.0
2197,2018,SİLİVRİ,1622,RESMİ KURUM,7034,7076,112671730.0
2198,2018,SİLİVRİ,1622,MESKEN,84719,7826,112671730.0
2199,2018,SİLİVRİ,1622,İBADETHANE,58,56,112671730.0
2200,2018,SULTANBEYLİ,2014,TİCARİ,8948,5998,85891338.0
2201,2018,SULTANBEYLİ,2014,SANAYİ TESİSLERİ,24,24,85891338.0
2202,2018,SULTANBEYLİ,2014,RESMİ KURUM,2075,198,85891338.0
2203,2018,SULTANBEYLİ,2014,MESKEN,91136,88986,85891338.0
2204,2018,SULTANBEYLİ,2014,İBADETHANE,223,208,85891338.0
2205,2018,SULTANBEYLİ,2014,HAYIR KURUMU VE MÜZE,17,16,85891338.0
2206,2018,SULTANGAZİ,2055,TİCARİ,11383,8475,150548543.0
2207,2018,SULTANGAZİ,2055,SANAYİ TESİSLERİ,149,149,150548543.0
2208,2018,SULTANGAZİ,2055,RESMİ KURUM,2869,2712,150548543.0
2209,2018,SULTANGAZİ,2055,MESKEN,158745,156804,150548543.0
2210,2018,SULTANGAZİ,2055,İBADETHANE,146,131,150548543.0
2211,2018,SULTANGAZİ,2055,HAYIR KURUMU VE MÜZE,120,115,150548543.0
2212,2018,ŞİLE,1659,TİCARİ,2634,2151,20403207.0
2213,2018,ŞİLE,1659,SANAYİ TESİSLERİ,3,3,20403207.0
