ID   ,Year              ,District      ,District_Id ,Usage_Type           ,Count     ,Using_Count ,Amount
2524 ,2020 (Ocak-Nisan) ,Avcýlar       ,       2003 ,Hayýr Kurumu ve Müze ,128       ,124         ,"93,754,328"
2525 ,2020 (Ocak-Nisan) ,Baðcýlar      ,       2004 ,Ticari               ,"31,869"  ,"26,869"    ,"133,615,742"
2526 ,2020 (Ocak-Nisan) ,Baðcýlar      ,       2004 ,Sanayi Tesisleri     ,891       ,891         ,"133,615,742"
2527 ,2020 (Ocak-Nisan) ,Baðcýlar      ,       2004 ,Resmi Kurum          ,"5,755"   ,"5,734"     ,"133,615,742"
2528 ,2020 (Ocak-Nisan) ,Baðcýlar      ,       2004 ,Mesken               ,"228,188" ,"223,451"   ,"133,615,742"
2529 ,2020 (Ocak-Nisan) ,Baðcýlar      ,       2004 ,Ýbadethane           ,190       ,185         ,"133,615,742"
2530 ,2020 (Ocak-Nisan) ,Baðcýlar      ,       2004 ,Hayýr Kurumu ve Müze ,188       ,184         ,"133,615,742"
2531 ,2020 (Ocak-Nisan) ,Bahçelievler  ,       2005 ,Ticari               ,"27,152"  ,"24,265"    ,"122,950,516"
2532 ,2020 (Ocak-Nisan) ,Bahçelievler  ,       2005 ,Sanayi Tesisleri     ,"1,139"   ,"1,139"     ,"122,950,516"
2533 ,2020 (Ocak-Nisan) ,Bahçelievler  ,       2005 ,Resmi Kurum          ,"4,823"   ,"4,716"     ,"122,950,516"
2534 ,2020 (Ocak-Nisan) ,Bahçelievler  ,       2005 ,Mesken               ,"205,841" ,"203,372"   ,"122,950,516"
2535 ,2020 (Ocak-Nisan) ,Bahçelievler  ,       2005 ,Ýbadethane           ,304       ,300         ,"122,950,516"
2536 ,2020 (Ocak-Nisan) ,Bahçelievler  ,       2005 ,Hayýr Kurumu ve Müze ,228       ,225         ,"122,950,516"
2537 ,2020 (Ocak-Nisan) ,Bakýrköy      ,       1166 ,Yabancý Temsilcilik  ,8         ,7           ,"97,814,263"
2538 ,2020 (Ocak-Nisan) ,Bakýrköy      ,       1166 ,Ticari               ,"25,376"  ,"23,883"    ,"97,814,263"
2539 ,2020 (Ocak-Nisan) ,Bakýrköy      ,       1166 ,Sanayi Tesisleri     ,231       ,231         ,"97,814,263"
2540 ,2020 (Ocak-Nisan) ,Bakýrköy      ,       1166 ,Resmi Kurum          ,"9,755"   ,"9,551"     ,"97,814,263"
2541 ,2020 (Ocak-Nisan) ,Bakýrköy      ,       1166 ,Mesken               ,"102,096" ,"100,727"   ,"97,814,263"
2542 ,2020 (Ocak-Nisan) ,Bakýrköy      ,       1166 ,Ýbadethane           ,206       ,196         ,"97,814,263"
2543 ,2020 (Ocak-Nisan) ,Bakýrköy      ,       1166 ,Hayýr Kurumu ve Müze ,148       ,135         ,"97,814,263"
2545 ,2020 (Ocak-Nisan) ,Baþakþehir    ,       2050 ,Ticari               ,"39,292"  ,"19,188"    ,"97,001,400"
2546 ,2020 (Ocak-Nisan) ,Baþakþehir    ,       2050 ,Sanayi Tesisleri     ,885       ,885         ,"97,001,400"
2547 ,2020 (Ocak-Nisan) ,Baþakþehir    ,       2050 ,Resmi Kurum          ,"3,05"    ,"2,936"     ,"97,001,400"
2548 ,2020 (Ocak-Nisan) ,Baþakþehir    ,       2050 ,Mesken               ,"135,195" ,"132,054"   ,"97,001,400"
2549 ,2020 (Ocak-Nisan) ,Baþakþehir    ,       2050 ,Ýbadethane           ,131       ,120         ,"97,001,400"
2550 ,2020 (Ocak-Nisan) ,Baþakþehir    ,       2050 ,Hayýr Kurumu ve Müze ,99        ,99          ,"97,001,400"
2552 ,2020 (Ocak-Nisan) ,Bayrampaþa    ,       1886 ,Ticari               ,"18,506"  ,"15,069"    ,"54,929,994"
2553 ,2020 (Ocak-Nisan) ,Bayrampaþa    ,       1886 ,Sanayi Tesisleri     ,264       ,264         ,"54,929,994"
2554 ,2020 (Ocak-Nisan) ,Bayrampaþa    ,       1886 ,Resmi Kurum          ,"2,762"   ,"2,736"     ,"54,929,994"
2555 ,2020 (Ocak-Nisan) ,Bayrampaþa    ,       1886 ,Mesken               ,"94,267"  ,"93,306"    ,"54,929,994"
2556 ,2020 (Ocak-Nisan) ,Bayrampaþa    ,       1886 ,Ýbadethane           ,280       ,274         ,"54,929,994"
2557 ,2020 (Ocak-Nisan) ,Bayrampaþa    ,       1886 ,Hayýr Kurumu ve Müze ,87        ,86          ,"54,929,994"
2558 ,2020 (Ocak-Nisan) ,Beþiktaþ      ,       1183 ,Yabancý Temsilcilik  ,179       ,179         ,"92,363,555"
2559 ,2020 (Ocak-Nisan) ,Beþiktaþ      ,       1183 ,Ticari               ,"28,618"  ,"26,106"    ,"92,363,555"
2560 ,2020 (Ocak-Nisan) ,Beþiktaþ      ,       1183 ,Sanayi Tesisleri     ,"2,682"   ,"2,682"     ,"92,363,555"
2561 ,2020 (Ocak-Nisan) ,Beþiktaþ      ,       1183 ,Resmi Kurum          ,"12,669"  ,"11,438"    ,"92,363,555"
2562 ,2020 (Ocak-Nisan) ,Beþiktaþ      ,       1183 ,Mesken               ,"94,895"  ,"91,793"    ,"92,363,555"
2563 ,2020 (Ocak-Nisan) ,Beþiktaþ      ,       1183 ,Ýbadethane           ,122       ,120         ,"92,363,555"
2564 ,2020 (Ocak-Nisan) ,Beþiktaþ      ,       1183 ,Hayýr Kurumu ve Müze ,94        ,94          ,"92,363,555"
2565 ,2020 (Ocak-Nisan) ,Beykoz        ,       1185 ,Ticari               ,"10,697"  ,"9,695"     ,"68,443,741"
2566 ,2020 (Ocak-Nisan) ,Beykoz        ,       1185 ,Sanayi Tesisleri     ,228       ,228         ,"68,443,741"
2567 ,2020 (Ocak-Nisan) ,Beykoz        ,       1185 ,Resmi Kurum          ,"3,301"   ,"3,142"     ,"68,443,741"
2568 ,2020 (Ocak-Nisan) ,Beykoz        ,       1185 ,Mesken               ,"92,624"  ,"88,237"    ,"68,443,741"
2569 ,2020 (Ocak-Nisan) ,Beykoz        ,       1185 ,Ýbadethane           ,211       ,210         ,"68,443,741"
2570 ,2020 (Ocak-Nisan) ,Beykoz        ,       1185 ,Hayýr Kurumu ve Müze ,16        ,16          ,"68,443,741"
2572 ,2020 (Ocak-Nisan) ,Beylikdüzü    ,       2051 ,Ticari               ,"15,131"  ,"12,765"    ,"94,468,623"
2573 ,2020 (Ocak-Nisan) ,Beylikdüzü    ,       2051 ,Sanayi Tesisleri     ,457       ,457         ,"94,468,623"
2574 ,2020 (Ocak-Nisan) ,Beylikdüzü    ,       2051 ,Resmi Kurum          ,"2,585"   ,"2,504"     ,"94,468,623"
2575 ,2020 (Ocak-Nisan) ,Beylikdüzü    ,       2051 ,Mesken               ,"137,838" ,"134,605"   ,"94,468,623"
2576 ,2020 (Ocak-Nisan) ,Beylikdüzü    ,       2051 ,Ýbadethane           ,88        ,82          ,"94,468,623"
2577 ,2020 (Ocak-Nisan) ,Beylikdüzü    ,       2051 ,Hayýr Kurumu ve Müze ,100       ,96          ,"94,468,623"
2579 ,2020 (Ocak-Nisan) ,Beyoðlu       ,       1186 ,Yabancý Temsilcilik  ,475       ,475         ,"56,817,443"
2580 ,2020 (Ocak-Nisan) ,Beyoðlu       ,       1186 ,Ticari               ,"27,473"  ,"25,943"    ,"56,817,443"
2581 ,2020 (Ocak-Nisan) ,Beyoðlu       ,       1186 ,Sanayi Tesisleri     ,347       ,347         ,"56,817,443"
2582 ,2020 (Ocak-Nisan) ,Beyoðlu       ,       1186 ,Resmi Kurum          ,"3,735"   ,"3,666"     ,"56,817,443"
2583 ,2020 (Ocak-Nisan) ,Beyoðlu       ,       1186 ,Mesken               ,"79,668"  ,"78,118"    ,"56,817,443"
2584 ,2020 (Ocak-Nisan) ,Beyoðlu       ,       1186 ,Ýbadethane           ,181       ,178         ,"56,817,443"
2585 ,2020 (Ocak-Nisan) ,Beyoðlu       ,       1186 ,Hayýr Kurumu ve Müze ,240       ,238         ,"56,817,443"
2586 ,2020 (Ocak-Nisan) ,Büyükçekmece  ,       1782 ,Ticari               ,"12,648"  ,"9,921"     ,"68,976,264"
2587 ,2020 (Ocak-Nisan) ,Büyükçekmece  ,       1782 ,Sanayi Tesisleri     ,58        ,58          ,"68,976,264"
2588 ,2020 (Ocak-Nisan) ,Büyükçekmece  ,       1782 ,Resmi Kurum          ,"2,674"   ,"2,614"     ,"68,976,264"
2589 ,2020 (Ocak-Nisan) ,Büyükçekmece  ,       1782 ,Mesken               ,"116,142" ,"109,701"   ,"68,976,264"
2590 ,2020 (Ocak-Nisan) ,Büyükçekmece  ,       1782 ,Ýbadethane           ,86        ,81          ,"68,976,264"
2591 ,2020 (Ocak-Nisan) ,Büyükçekmece  ,       1782 ,Hayýr Kurumu ve Müze ,103       ,99          ,"68,976,264"
2592 ,2020 (Ocak-Nisan) ,Çatalca       ,       1237 ,Ticari               ,"2,864"   ,"1,983"     ,"17,284,632"
2593 ,2020 (Ocak-Nisan) ,Çatalca       ,       1237 ,Sanayi Tesisleri     ,93        ,93          ,"17,284,632"
2594 ,2020 (Ocak-Nisan) ,Çatalca       ,       1237 ,Resmi Kurum          ,721       ,702         ,"17,284,632"
2595 ,2020 (Ocak-Nisan) ,Çatalca       ,       1237 ,Mesken               ,"23,141"  ,"22,155"    ,"17,284,632"
2596 ,2020 (Ocak-Nisan) ,Çatalca       ,       1237 ,Ýbadethane           ,32        ,32          ,"17,284,632"
2597 ,2020 (Ocak-Nisan) ,Çatalca       ,       1237 ,Hayýr Kurumu ve Müze ,27        ,6           ,"17,284,632"
2598 ,2020 (Ocak-Nisan) ,Çekmeköy      ,       2052 ,Ticari               ,"9,444"   ,"7,656"     ,"60,959,054"
2599 ,2020 (Ocak-Nisan) ,Çekmeköy      ,       2052 ,Sanayi Tesisleri     ,121       ,121         ,"60,959,054"
2600 ,2020 (Ocak-Nisan) ,Çekmeköy      ,       2052 ,Resmi Kurum          ,"2,654"   ,"2,631"     ,"60,959,054"
2601 ,2020 (Ocak-Nisan) ,Çekmeköy      ,       2052 ,Mesken               ,"101,823" ,"97,305"    ,"60,959,054"
2602 ,2020 (Ocak-Nisan) ,Çekmeköy      ,       2052 ,Ýbadethane           ,98        ,80          ,"60,959,054"
2603 ,2020 (Ocak-Nisan) ,Çekmeköy      ,       2052 ,Hayýr Kurumu ve Müze ,33        ,33          ,"60,959,054"
2604 ,2020 (Ocak-Nisan) ,Esenler       ,       2016 ,Ticari               ,"11,629"  ,"9,875"     ,"72,316,611"
2605 ,2020 (Ocak-Nisan) ,Esenler       ,       2016 ,Sanayi Tesisleri     ,766       ,766         ,"72,316,611"
2606 ,2020 (Ocak-Nisan) ,Esenler       ,       2016 ,Resmi Kurum          ,"3,374"   ,"2,692"     ,"72,316,611"
2607 ,2020 (Ocak-Nisan) ,Esenler       ,       2016 ,Mesken               ,"135,148" ,"134,537"   ,"72,316,611"
2608 ,2020 (Ocak-Nisan) ,Esenler       ,       2016 ,Ýbadethane           ,82        ,81          ,"72,316,611"
2609 ,2020 (Ocak-Nisan) ,Esenler       ,       2016 ,Hayýr Kurumu ve Müze ,141       ,139         ,"72,316,611"
2611 ,2020 (Ocak-Nisan) ,Esenyurt      ,       2053 ,Ticari               ,"35,013"  ,"25,527"    ,"212,778,753"
2612 ,2020 (Ocak-Nisan) ,Esenyurt      ,       2053 ,Sanayi Tesisleri     ,"4,748"   ,"4,748"     ,"212,778,753"
2613 ,2020 (Ocak-Nisan) ,Esenyurt      ,       2053 ,Resmi Kurum          ,"3,219"   ,"2,988"     ,"212,778,753"
2614 ,2020 (Ocak-Nisan) ,Esenyurt      ,       2053 ,Mesken               ,"349,472" ,"335,846"   ,"212,778,753"
2615 ,2020 (Ocak-Nisan) ,Esenyurt      ,       2053 ,Ýbadethane           ,166       ,127         ,"212,778,753"
2616 ,2020 (Ocak-Nisan) ,Esenyurt      ,       2053 ,Hayýr Kurumu ve Müze ,168       ,169         ,"212,778,753"
2617 ,2020 (Ocak-Nisan) ,Eyüpsultan    ,       1325 ,Diðer                ,83        ,31          ,"88,389,916"
2618 ,2020 (Ocak-Nisan) ,Eyüpsultan    ,       1325 ,Ticari               ,"11,886"  ,"10,331"    ,"88,389,916"
2619 ,2020 (Ocak-Nisan) ,Eyüpsultan    ,       1325 ,Sanayi Tesisleri     ,229       ,229         ,"88,389,916"
2620 ,2020 (Ocak-Nisan) ,Eyüpsultan    ,       1325 ,Resmi Kurum          ,"4,147"   ,"3,888"     ,"88,389,916"
2621 ,2020 (Ocak-Nisan) ,Eyüpsultan    ,       1325 ,Mesken               ,"145,385" ,"142,289"   ,"88,389,916"
2622 ,2020 (Ocak-Nisan) ,Eyüpsultan    ,       1325 ,Ýbadethane           ,143       ,147         ,"88,389,916"
2623 ,2020 (Ocak-Nisan) ,Eyüpsultan    ,       1325 ,Hayýr Kurumu ve Müze ,297       ,295         ,"88,389,916"
2624 ,2020 (Ocak-Nisan) ,Fatih         ,       1327 ,Yabancý Temsilcilik  ,20        ,20          ,"92,139,303"
2625 ,2020 (Ocak-Nisan) ,Fatih         ,       1327 ,Ticari               ,"38,592"  ,"36,623"    ,"92,139,303"
2626 ,2020 (Ocak-Nisan) ,Fatih         ,       1327 ,Sanayi Tesisleri     ,184       ,184         ,"92,139,303"
2627 ,2020 (Ocak-Nisan) ,Fatih         ,       1327 ,Resmi Kurum          ,"18,731"  ,"15,245"    ,"92,139,303"
2628 ,2020 (Ocak-Nisan) ,Fatih         ,       1327 ,Mesken               ,"143,667" ,"141,044"   ,"92,139,303"
2629 ,2020 (Ocak-Nisan) ,Fatih         ,       1327 ,Ýbadethane           ,738       ,717         ,"92,139,303"
2630 ,2020 (Ocak-Nisan) ,Fatih         ,       1327 ,Hayýr Kurumu ve Müze ,894       ,839         ,"92,139,303"
2631 ,2020 (Ocak-Nisan) ,Gaziosmanpaþa ,       1336 ,Ticari               ,"10,901"  ,"9,676"     ,"88,454,723"
2632 ,2020 (Ocak-Nisan) ,Gaziosmanpaþa ,       1336 ,Sanayi Tesisleri     ,109       ,109         ,"88,454,723"
2633 ,2020 (Ocak-Nisan) ,Gaziosmanpaþa ,       1336 ,Resmi Kurum          ,"1,915"   ,"1,84"      ,"88,454,723"
2634 ,2020 (Ocak-Nisan) ,Gaziosmanpaþa ,       1336 ,Mesken               ,"155,852" ,"154,082"   ,"88,454,723"
2635 ,2020 (Ocak-Nisan) ,Gaziosmanpaþa ,       1336 ,Ýbadethane           ,182       ,174         ,"88,454,723"
2636 ,2020 (Ocak-Nisan) ,Gaziosmanpaþa ,       1336 ,Hayýr Kurumu ve Müze ,257       ,257         ,"88,454,723"
2637 ,2020 (Ocak-Nisan) ,Güngören      ,       2010 ,Ticari               ,"15,843"  ,"14,329"    ,"57,034,736"
2638 ,2020 (Ocak-Nisan) ,Güngören      ,       2010 ,Sanayi Tesisleri     ,637       ,637         ,"57,034,736"
2639 ,2020 (Ocak-Nisan) ,Güngören      ,       2010 ,Resmi Kurum          ,"1,631"   ,"1,599"     ,"57,034,736"
2640 ,2020 (Ocak-Nisan) ,Güngören      ,       2010 ,Mesken               ,"97,971"  ,"96,957"    ,"57,034,736"
2641 ,2020 (Ocak-Nisan) ,Güngören      ,       2010 ,Ýbadethane           ,213       ,205         ,"57,034,736"
2642 ,2020 (Ocak-Nisan) ,Güngören      ,       2010 ,Hayýr Kurumu ve Müze ,73        ,73          ,"57,034,736"
2643 ,2020 (Ocak-Nisan) ,Kadýköy       ,       1421 ,Ticari               ,"31,695"  ,"28,899"    ,"185,368,576"
2644 ,2020 (Ocak-Nisan) ,Kadýköy       ,       1421 ,Sanayi Tesisleri     ,42        ,42          ,"185,368,576"
2645 ,2020 (Ocak-Nisan) ,Kadýköy       ,       1421 ,Resmi Kurum          ,"8,615"   ,"8,453"     ,"185,368,576"
2646 ,2020 (Ocak-Nisan) ,Kadýköy       ,       1421 ,Mesken               ,"259,619" ,"244,007"   ,"185,368,576"
2647 ,2020 (Ocak-Nisan) ,Kadýköy       ,       1421 ,Ýbadethane           ,270       ,251         ,"185,368,576"
2648 ,2020 (Ocak-Nisan) ,Kadýköy       ,       1421 ,Hayýr Kurumu ve Müze ,226       ,222         ,"185,368,576"
2649 ,2020 (Ocak-Nisan) ,Kaðýthane     ,       1810 ,Yabancý Temsilcilik  ,8         ,8           ,"92,531,023"
2650 ,2020 (Ocak-Nisan) ,Kaðýthane     ,       1810 ,Ticari               ,"19,064"  ,"17,1"      ,"92,531,023"
2651 ,2020 (Ocak-Nisan) ,Kaðýthane     ,       1810 ,Sanayi Tesisleri     ,15        ,15          ,"92,531,023"
2652 ,2020 (Ocak-Nisan) ,Kaðýthane     ,       1810 ,Resmi Kurum          ,"2,655"   ,"2,593"     ,"92,531,023"
2653 ,2020 (Ocak-Nisan) ,Kaðýthane     ,       1810 ,Mesken               ,"162,753" ,"159,045"   ,"92,531,023"
2654 ,2020 (Ocak-Nisan) ,Kaðýthane     ,       1810 ,Ýbadethane           ,299       ,297         ,"92,531,023"
2655 ,2020 (Ocak-Nisan) ,Kaðýthane     ,       1810 ,Hayýr Kurumu ve Müze ,112       ,112         ,"92,531,023"
2656 ,2020 (Ocak-Nisan) ,Kartal        ,       1449 ,Ticari               ,"15,594"  ,"13,827"    ,"110,359,967"
2657 ,2020 (Ocak-Nisan) ,Kartal        ,       1449 ,Sanayi Tesisleri     ,138       ,138         ,"110,359,967"
2658 ,2020 (Ocak-Nisan) ,Kartal        ,       1449 ,Resmi Kurum          ,"10,259"  ,"9,853"     ,"110,359,967"
2659 ,2020 (Ocak-Nisan) ,Kartal        ,       1449 ,Mesken               ,"185,861" ,"181,444"   ,"110,359,967"
2660 ,2020 (Ocak-Nisan) ,Kartal        ,       1449 ,Ýbadethane           ,208       ,183         ,"110,359,967"
2661 ,2020 (Ocak-Nisan) ,Kartal        ,       1449 ,Hayýr Kurumu ve Müze ,263       ,263         ,"110,359,967"
2663 ,2020 (Ocak-Nisan) ,Küçükçekmece  ,       1823 ,Ticari               ,"20,59"   ,"17,954"    ,"163,846,948"
2664 ,2020 (Ocak-Nisan) ,Küçükçekmece  ,       1823 ,Sanayi Tesisleri     ,376       ,376         ,"163,846,948"
2665 ,2020 (Ocak-Nisan) ,Küçükçekmece  ,       1823 ,Resmi Kurum          ,"7,482"   ,"7,405"     ,"163,846,948"
2666 ,2020 (Ocak-Nisan) ,Küçükçekmece  ,       1823 ,Mesken               ,"273,772" ,"270,695"   ,"163,846,948"
2667 ,2020 (Ocak-Nisan) ,Küçükçekmece  ,       1823 ,Ýbadethane           ,216       ,212         ,"163,846,948"
2668 ,2020 (Ocak-Nisan) ,Küçükçekmece  ,       1823 ,Hayýr Kurumu ve Müze ,344       ,334         ,"163,846,948"
2670 ,2020 (Ocak-Nisan) ,Maltepe       ,       2012 ,Ticari               ,"19,294"  ,"17,511"    ,"120,846,797"
2671 ,2020 (Ocak-Nisan) ,Maltepe       ,       2012 ,Sanayi Tesisleri     ,3         ,3           ,"120,846,797"
2672 ,2020 (Ocak-Nisan) ,Maltepe       ,       2012 ,Resmi Kurum          ,"6,796"   ,"6,652"     ,"120,846,797"
2673 ,2020 (Ocak-Nisan) ,Maltepe       ,       2012 ,Mesken               ,"201,965" ,"196,969"   ,"120,846,797"
2674 ,2020 (Ocak-Nisan) ,Maltepe       ,       2012 ,Ýbadethane           ,225       ,214         ,"120,846,797"
2675 ,2020 (Ocak-Nisan) ,Maltepe       ,       2012 ,Hayýr Kurumu ve Müze ,212       ,212         ,"120,846,797"
2676 ,2020 (Ocak-Nisan) ,Pendik        ,       1835 ,Ticari               ,"32,136"  ,"27,487"    ,"171,416,653"
2677 ,2020 (Ocak-Nisan) ,Pendik        ,       1835 ,Sanayi Tesisleri     ,220       ,219         ,"171,416,653"
2678 ,2020 (Ocak-Nisan) ,Pendik        ,       1835 ,Resmi Kurum          ,"7,917"   ,"7,523"     ,"171,416,653"
2679 ,2020 (Ocak-Nisan) ,Pendik        ,       1835 ,Mesken               ,"252,802" ,"246,867"   ,"171,416,653"
2680 ,2020 (Ocak-Nisan) ,Pendik        ,       1835 ,Ýbadethane           ,225       ,210         ,"171,416,653"
2681 ,2020 (Ocak-Nisan) ,Pendik        ,       1835 ,Hayýr Kurumu ve Müze ,160       ,158         ,"171,416,653"
2682 ,2020 (Ocak-Nisan) ,Sancaktepe    ,       2054 ,Ticari               ,"14,104"  ,"11,653"    ,"89,871,883"
2683 ,2020 (Ocak-Nisan) ,Sancaktepe    ,       2054 ,Sanayi Tesisleri     ,378       ,378         ,"89,871,883"
2684 ,2020 (Ocak-Nisan) ,Sancaktepe    ,       2054 ,Resmi Kurum          ,"2,529"   ,"2,366"     ,"89,871,883"
2685 ,2020 (Ocak-Nisan) ,Sancaktepe    ,       2054 ,Mesken               ,"146,871" ,"142,672"   ,"89,871,883"
2686 ,2020 (Ocak-Nisan) ,Sancaktepe    ,       2054 ,Ýbadethane           ,176       ,168         ,"89,871,883"
2687 ,2020 (Ocak-Nisan) ,Sancaktepe    ,       2054 ,Hayýr Kurumu ve Müze ,69        ,69          ,"89,871,883"
2688 ,2020 (Ocak-Nisan) ,Sarýyer       ,       1604 ,Yabancý Temsilcilik  ,193       ,193         ,"119,784,967"
2689 ,2020 (Ocak-Nisan) ,Sarýyer       ,       1604 ,Ticari               ,"24,947"  ,"22,947"    ,"119,784,967"
2690 ,2020 (Ocak-Nisan) ,Sarýyer       ,       1604 ,Sanayi Tesisleri     ,"1,033"   ,"1,033"     ,"119,784,967"
2691 ,2020 (Ocak-Nisan) ,Sarýyer       ,       1604 ,Resmi Kurum          ,"11,032"  ,"10,652"    ,"119,784,967"
2692 ,2020 (Ocak-Nisan) ,Sarýyer       ,       1604 ,Mesken               ,"148,74"  ,"143,257"   ,"119,784,967"
2693 ,2020 (Ocak-Nisan) ,Sarýyer       ,       1604 ,Ýbadethane           ,197       ,190         ,"119,784,967"
2694 ,2020 (Ocak-Nisan) ,Sarýyer       ,       1604 ,Hayýr Kurumu ve Müze ,139       ,138         ,"119,784,967"
2695 ,2020 (Ocak-Nisan) ,Silivri       ,       1622 ,Ticari               ,"10,086"  ,"8,948"     ,"59,619,074"
2696 ,2020 (Ocak-Nisan) ,Silivri       ,       1622 ,Sanayi Tesisleri     ,493       ,493         ,"59,619,074"
2697 ,2020 (Ocak-Nisan) ,Silivri       ,       1622 ,Resmi Kurum          ,"7,034"   ,"7,076"     ,"59,619,074"
2698 ,2020 (Ocak-Nisan) ,Silivri       ,       1622 ,Mesken               ,"84,719"  ,"78,26"     ,"59,619,074"
2699 ,2020 (Ocak-Nisan) ,Silivri       ,       1622 ,Ýbadethane           ,58        ,56          ,"59,619,074"
2700 ,2020 (Ocak-Nisan) ,Sultanbeyli   ,       2014 ,Ticari               ,"8,948"   ,"5,998"     ,"54,990,963"
2701 ,2020 (Ocak-Nisan) ,Sultanbeyli   ,       2014 ,Sanayi Tesisleri     ,24        ,24          ,"54,990,963"
2702 ,2020 (Ocak-Nisan) ,Sultanbeyli   ,       2014 ,Resmi Kurum          ,"2,075"   ,"1,98"      ,"54,990,963"
2703 ,2020 (Ocak-Nisan) ,Sultanbeyli   ,       2014 ,Mesken               ,"91,136"  ,"88,986"    ,"54,990,963"
2704 ,2020 (Ocak-Nisan) ,Sultanbeyli   ,       2014 ,Ýbadethane           ,223       ,208         ,"54,990,963"
2705 ,2020 (Ocak-Nisan) ,Sultanbeyli   ,       2014 ,Hayýr Kurumu ve Müze ,17        ,16          ,"54,990,963"
2706 ,2020 (Ocak-Nisan) ,Sultangazi    ,       2055 ,Ticari               ,"11,383"  ,"8,475"     ,"90,522,408"
2707 ,2020 (Ocak-Nisan) ,Sultangazi    ,       2055 ,Sanayi Tesisleri     ,149       ,149         ,"90,522,408"
2708 ,2020 (Ocak-Nisan) ,Sultangazi    ,       2055 ,Resmi Kurum          ,"2,869"   ,"2,712"     ,"90,522,408"
2709 ,2020 (Ocak-Nisan) ,Sultangazi    ,       2055 ,Mesken               ,"158,745" ,"156,804"   ,"90,522,408"
2710 ,2020 (Ocak-Nisan) ,Sultangazi    ,       2055 ,Ýbadethane           ,146       ,131         ,"90,522,408"
2711 ,2020 (Ocak-Nisan) ,Sultangazi    ,       2055 ,Hayýr Kurumu ve Müze ,120       ,115         ,"90,522,408"
2712 ,2020 (Ocak-Nisan) ,Þile          ,       1659 ,Ticari               ,"2,634"   ,"2,151"     ,"11,154,142"
2713 ,2020 (Ocak-Nisan) ,Þile          ,       1659 ,Sanayi Tesisleri     ,3         ,3           ,"11,154,142"
2714 ,2020 (Ocak-Nisan) ,Þile          ,       1659 ,Resmi Kurum          ,"1,119"   ,941         ,"11,154,142"
2715 ,2020 (Ocak-Nisan) ,Þile          ,       1659 ,Mesken               ,"21,623"  ,"20,324"    ,"11,154,142"
2716 ,2020 (Ocak-Nisan) ,Þile          ,       1659 ,Ýbadethane           ,41        ,37          ,"11,154,142"
2717 ,2020 (Ocak-Nisan) ,Þile          ,       1659 ,Hayýr Kurumu ve Müze ,11        ,10          ,"11,154,142"
2718 ,2020 (Ocak-Nisan) ,Þiþli         ,       1663 ,Yabancý Temsilcilik  ,114       ,114         ,"99,477,293"
2719 ,2020 (Ocak-Nisan) ,Þiþli         ,       1663 ,Ticari               ,"48,171"  ,"43,068"    ,"99,477,293"
2720 ,2020 (Ocak-Nisan) ,Þiþli         ,       1663 ,Sanayi Tesisleri     ,260       ,260         ,"99,477,293"
2721 ,2020 (Ocak-Nisan) ,Þiþli         ,       1663 ,Resmi Kurum          ,"9,188"   ,"9,133"     ,"99,477,293"
2722 ,2020 (Ocak-Nisan) ,Þiþli         ,       1663 ,Mesken               ,"133,158" ,"130,024"   ,"99,477,293"
2723 ,2020 (Ocak-Nisan) ,Þiþli         ,       1663 ,Ýbadethane           ,156       ,148         ,"99,477,293"
2724 ,2020 (Ocak-Nisan) ,Þiþli         ,       1663 ,Hayýr Kurumu ve Müze ,337       ,336         ,"99,477,293"
2726 ,2020 (Ocak-Nisan) ,Tuzla         ,       2015 ,Ticari               ,"26,087"  ,"17,826"    ,"105,192,263"
2727 ,2020 (Ocak-Nisan) ,Tuzla         ,       2015 ,Sanayi Tesisleri     ,717       ,717         ,"105,192,263"
2728 ,2020 (Ocak-Nisan) ,Tuzla         ,       2015 ,Resmi Kurum          ,"5,609"   ,"5,488"     ,"105,192,263"
2729 ,2020 (Ocak-Nisan) ,Tuzla         ,       2015 ,Mesken               ,"103,052" ,"97,962"    ,"105,192,263"
2730 ,2020 (Ocak-Nisan) ,Tuzla         ,       2015 ,Ýbadethane           ,115       ,112         ,"105,192,263"
2731 ,2020 (Ocak-Nisan) ,Tuzla         ,       2015 ,Hayýr Kurumu ve Müze ,32        ,32          ,"105,192,263"
2733 ,2020 (Ocak-Nisan) ,Ümraniye      ,       1852 ,Ticari               ,"40,873"  ,"33,423"    ,"160,787,350"
2734 ,2020 (Ocak-Nisan) ,Ümraniye      ,       1852 ,Sanayi Tesisleri     ,641       ,641         ,"160,787,350"
2735 ,2020 (Ocak-Nisan) ,Ümraniye      ,       1852 ,Resmi Kurum          ,"4,276"   ,"4,142"     ,"160,787,350"
2736 ,2020 (Ocak-Nisan) ,Ümraniye      ,       1852 ,Mesken               ,"251,302" ,"246,31"    ,"160,787,350"
2737 ,2020 (Ocak-Nisan) ,Ümraniye      ,       1852 ,Ýbadethane           ,316       ,304         ,"160,787,350"
2738 ,2020 (Ocak-Nisan) ,Ümraniye      ,       1852 ,Hayýr Kurumu ve Müze ,233       ,219         ,"160,787,350"
2739 ,2020 (Ocak-Nisan) ,Üsküdar       ,       1708 ,Ticari               ,"24,594"  ,"22,101"    ,"145,127,618"
